ACC_0,ACC_1,ACC_2,BVP,EDA,TEMP,labels
61.0,-13.0,7.0,8.29,4.572146,30.43,2.0
62.0,-13.0,8.0,4.9,4.5811,30.43,2.0
61.0,-13.0,7.0,-7.34,4.573425,30.43,2.0
61.0,-14.0,7.0,2.95,4.5811,30.43,2.0
61.0,-13.0,8.0,6.23,4.574704,30.43,2.0
61.0,-14.0,7.0,-2.9,4.5811,30.43,2.0
61.0,-14.0,7.0,-14.8,4.579822,30.43,2.0
61.0,-14.0,7.0,8.31,4.579822,30.43,2.0
61.0,-14.0,7.0,3.92,4.575984,30.43,2.0
61.0,-14.0,7.0,-7.12,4.577263,30.43,2.0
61.0,-13.0,7.0,7.98,4.577263,30.43,2.0
61.0,-14.0,7.0,4.44,4.578542,30.43,2.0
61.0,-14.0,7.0,-9.58,4.573425,30.43,2.0
61.0,-14.0,7.0,11.12,4.577263,30.43,2.0
61.0,-13.0,7.0,1.04,4.574704,30.43,2.0
61.0,-14.0,7.0,-6.46,4.575984,30.43,2.0
61.0,-14.0,7.0,7.44,4.572146,30.45,2.0
61.0,-13.0,8.0,-4.29,4.577263,30.45,2.0
61.0,-13.0,7.0,7.15,4.549119,30.45,2.0
61.0,-13.0,7.0,8.44,4.569587,30.45,2.0
61.0,-13.0,7.0,2.59,4.559353,30.45,2.0
61.0,-13.0,7.0,-5.28,4.570867,30.45,2.0
61.0,-13.0,7.0,-18.83,4.56575,30.45,2.0
61.0,-13.0,8.0,12.71,4.570867,30.45,2.0
61.0,-13.0,7.0,7.79,4.568308,30.45,2.0
61.0,-13.0,8.0,-3.61,4.572146,30.45,2.0
61.0,-13.0,8.0,-7.96,4.567029,30.45,2.0
61.0,-13.0,7.0,-4.66,4.570867,30.45,2.0
61.0,-13.0,7.0,8.38,4.568308,30.45,2.0
61.0,-13.0,8.0,2.57,4.574704,30.45,2.0
61.0,-13.0,8.0,-3.22,4.567029,30.45,2.0
61.0,-13.0,7.0,-12.52,4.563191,30.45,2.0
61.0,-13.0,8.0,8.06,4.567029,30.45,2.0
61.0,-13.0,8.0,5.88,4.574704,30.45,2.0
61.0,-13.0,8.0,-0.27,4.567029,30.45,2.0
61.0,-13.0,8.0,-6.79,4.570867,30.45,2.0
61.0,-13.0,8.0,-2.9,4.567029,30.45,2.0
61.0,-13.0,8.0,5.88,4.575984,30.45,2.0
61.0,-13.0,8.0,1.41,4.569587,30.45,2.0
61.0,-13.0,8.0,-3.88,4.574704,30.45,2.0
61.0,-13.0,8.0,-15.81,4.570867,30.47,2.0
61.0,-13.0,7.0,6.67,4.574704,30.47,2.0
61.0,-13.0,8.0,5.16,4.563191,30.47,2.0
61.0,-13.0,8.0,-1.15,4.575984,30.47,2.0
61.0,-12.0,8.0,-13.57,4.569587,30.47,2.0
61.0,-12.0,7.0,9.02,4.579822,30.47,2.0
61.0,-12.0,8.0,10.87,4.572146,30.47,2.0
61.0,-12.0,7.0,0.2,4.575984,30.47,2.0
61.0,-12.0,8.0,-12.58,4.570867,30.47,2.0
61.0,-12.0,7.0,10.36,4.579822,30.47,2.0
61.0,-13.0,7.0,9.12,4.578542,30.47,2.0
61.0,-12.0,7.0,-4.67,4.58238,30.47,2.0
61.0,-13.0,7.0,-16.55,4.574704,30.47,2.0
61.0,-13.0,7.0,9.1,4.575984,30.47,2.0
61.0,-13.0,7.0,5.93,4.574704,30.47,2.0
61.0,-13.0,8.0,-7.0,4.578542,30.47,2.0
61.0,-13.0,8.0,-2.69,4.574704,30.49,2.0
61.0,-13.0,7.0,7.58,4.584939,30.49,2.0
61.0,-13.0,7.0,0.61,4.575984,30.49,2.0
61.0,-13.0,7.0,-12.21,4.5811,30.49,2.0
61.0,-14.0,7.0,5.57,4.575984,30.49,2.0
61.0,-14.0,7.0,7.92,4.586218,30.49,2.0
61.0,-14.0,8.0,0.72,4.577263,30.49,2.0
61.0,-14.0,8.0,-0.34,4.5811,30.49,2.0
61.0,-14.0,8.0,3.6,4.572146,30.47,2.0
61.0,-14.0,7.0,-1.86,4.588776,30.47,2.0
61.0,-14.0,8.0,0.95,4.579822,30.47,2.0
61.0,-14.0,7.0,3.78,4.584939,30.47,2.0
61.0,-14.0,7.0,-6.25,4.5811,30.51,2.0
61.0,-14.0,8.0,12.18,4.591335,30.51,2.0
61.0,-14.0,8.0,8.32,4.583659,30.51,2.0
61.0,-14.0,8.0,-12.85,4.588776,30.51,2.0
61.0,-14.0,7.0,15.88,4.588776,30.49,2.0
61.0,-13.0,8.0,6.13,4.592614,30.49,2.0
61.0,-13.0,8.0,-11.76,4.586218,30.49,2.0
61.0,-13.0,8.0,10.77,4.58238,30.49,2.0
61.0,-13.0,8.0,9.93,4.583659,30.51,2.0
61.0,-13.0,8.0,0.89,4.592614,30.51,2.0
61.0,-13.0,8.0,-2.41,4.584939,30.51,2.0
61.0,-13.0,8.0,-12.34,4.588776,30.51,2.0
61.0,-13.0,8.0,2.39,4.584939,30.53,2.0
61.0,-13.0,8.0,9.48,4.595172,30.53,2.0
61.0,-13.0,8.0,0.31,4.587497,30.53,2.0
61.0,-13.0,8.0,-4.49,4.592614,30.53,2.0
61.0,-13.0,8.0,-11.88,4.587497,30.53,2.0
61.0,-13.0,8.0,5.97,4.595172,30.53,2.0
61.0,-13.0,8.0,6.57,4.579822,30.53,2.0
61.0,-13.0,8.0,-0.99,4.590055,30.53,2.0
61.0,-13.0,8.0,-3.24,4.584939,30.55,2.0
61.0,-13.0,8.0,-11.95,4.595172,30.55,2.0
61.0,-13.0,8.0,5.47,4.587497,30.55,2.0
61.0,-13.0,8.0,5.3,4.592614,30.55,2.0
61.0,-13.0,8.0,-2.52,4.586218,30.51,2.0
61.0,-13.0,7.0,-9.02,4.595172,30.51,2.0
61.0,-13.0,8.0,7.99,4.595172,30.51,2.0
61.0,-13.0,8.0,6.83,4.595172,30.51,2.0
61.0,-13.0,8.0,-0.92,4.590055,30.55,2.0
61.0,-13.0,8.0,-5.34,4.591335,30.55,2.0
61.0,-13.0,7.0,2.61,4.569587,30.55,2.0
61.0,-13.0,8.0,6.11,4.586218,30.55,2.0
61.0,-13.0,8.0,0.8,4.584939,30.53,2.0
61.0,-13.0,8.0,-7.62,4.593893,30.53,2.0
61.0,-13.0,8.0,7.26,4.587497,30.53,2.0
61.0,-13.0,8.0,5.57,4.592614,30.53,2.0
61.0,-13.0,8.0,1.04,4.587497,30.55,2.0
61.0,-13.0,7.0,-9.99,4.597731,30.55,2.0
61.0,-13.0,7.0,8.88,4.593893,30.55,2.0
61.0,-13.0,8.0,7.11,4.596452,30.55,2.0
61.0,-13.0,8.0,-2.9,4.588776,30.55,2.0
61.0,-13.0,7.0,-11.02,4.602848,30.55,2.0
61.0,-13.0,8.0,5.33,4.591335,30.55,2.0
61.0,-13.0,8.0,2.26,4.600289,30.55,2.0
61.0,-14.0,7.0,-9.3,4.588776,30.53,2.0
61.0,-14.0,8.0,4.23,4.605406,30.53,2.0
61.0,-13.0,8.0,2.73,4.601569,30.53,2.0
61.0,-14.0,8.0,-9.95,4.602848,30.53,2.0
61.0,-13.0,7.0,2.15,4.606686,30.57,2.0
61.0,-13.0,8.0,-1.11,4.609244,30.57,2.0
61.0,-14.0,7.0,-13.11,4.604127,30.57,2.0
61.0,-13.0,7.0,6.29,4.597731,30.57,2.0
61.0,-13.0,7.0,1.35,4.604127,30.57,2.0
61.0,-13.0,8.0,-8.54,4.609244,30.57,2.0
61.0,-13.0,8.0,13.14,4.595172,30.57,2.0
61.0,-13.0,7.0,5.82,4.604127,30.57,2.0
61.0,-13.0,7.0,-0.45,4.602848,30.57,2.0
61.0,-13.0,7.0,-12.72,4.604127,30.57,2.0
61.0,-13.0,7.0,9.06,4.601569,30.57,2.0
61.0,-13.0,7.0,12.22,4.604127,30.57,2.0
61.0,-13.0,8.0,5.93,4.601569,30.57,2.0
61.0,-13.0,7.0,-4.59,4.609244,30.57,2.0
61.0,-13.0,7.0,-21.28,4.596452,30.57,2.0
61.0,-13.0,8.0,4.73,4.605406,30.57,2.0
61.0,-13.0,8.0,4.75,4.602848,30.57,2.0
61.0,-13.0,8.0,0.87,4.602848,30.57,2.0
61.0,-13.0,7.0,-11.73,4.601569,30.57,2.0
61.0,-13.0,7.0,-1.17,4.602848,30.57,2.0
61.0,-13.0,7.0,6.26,4.602848,30.59,2.0
61.0,-13.0,7.0,0.81,4.602848,30.59,2.0
61.0,-13.0,7.0,2.53,4.601569,30.59,2.0
61.0,-13.0,7.0,-9.39,4.602848,30.59,2.0
61.0,-13.0,7.0,9.16,4.604127,30.57,2.0
61.0,-13.0,7.0,9.56,4.596452,30.57,2.0
61.0,-13.0,7.0,-5.13,4.602848,30.57,2.0
61.0,-13.0,7.0,-13.85,4.595172,30.57,2.0
61.0,-13.0,7.0,4.6,4.601569,30.57,2.0
61.0,-13.0,7.0,12.02,4.595172,30.57,2.0
62.0,-13.0,7.0,1.8,4.597731,30.57,2.0
61.0,-13.0,7.0,-13.19,4.595172,30.57,2.0
61.0,-13.0,7.0,10.96,4.600289,30.57,2.0
61.0,-13.0,7.0,7.17,4.597731,30.57,2.0
61.0,-13.0,7.0,-1.38,4.596452,30.57,2.0
61.0,-13.0,7.0,-15.92,4.593893,30.57,2.0
61.0,-13.0,7.0,10.08,4.590055,30.57,2.0
61.0,-13.0,7.0,8.75,4.593893,30.57,2.0
61.0,-13.0,7.0,-8.82,4.595172,30.57,2.0
61.0,-13.0,7.0,-3.21,4.591335,30.57,2.0
61.0,-14.0,7.0,4.16,4.596452,30.57,2.0
61.0,-14.0,7.0,-3.49,4.593893,30.57,2.0
61.0,-14.0,8.0,-3.84,4.601569,30.57,2.0
61.0,-13.0,7.0,6.79,4.595172,30.57,2.0
61.0,-13.0,7.0,-6.19,4.597731,30.59,2.0
61.0,-13.0,7.0,8.64,4.595172,30.59,2.0
61.0,-13.0,7.0,7.52,4.597731,30.59,2.0
61.0,-13.0,7.0,-14.61,4.587497,30.59,2.0
61.0,-13.0,7.0,12.86,4.600289,30.59,2.0
61.0,-13.0,7.0,3.86,4.600289,30.59,2.0
61.0,-13.0,7.0,-18.47,4.600289,30.59,2.0
61.0,-13.0,7.0,16.32,4.597731,30.59,2.0
61.0,-13.0,7.0,8.09,4.600289,30.61,2.0
61.0,-13.0,7.0,-0.72,4.600289,30.61,2.0
61.0,-13.0,7.0,-14.87,4.601569,30.61,2.0
61.0,-13.0,7.0,10.13,4.601569,30.61,2.0
61.0,-13.0,7.0,10.81,4.601569,30.59,2.0
61.0,-13.0,7.0,5.07,4.601569,30.59,2.0
61.0,-13.0,7.0,-3.6,4.595172,30.59,2.0
61.0,-13.0,7.0,-20.42,4.596452,30.59,2.0
61.0,-13.0,7.0,12.61,4.597731,30.59,2.0
61.0,-13.0,7.0,9.69,4.592614,30.59,2.0
61.0,-13.0,7.0,0.89,4.572146,30.59,2.0
61.0,-13.0,7.0,-10.97,4.584939,30.59,2.0
61.0,-13.0,7.0,6.56,4.588776,30.59,2.0
61.0,-13.0,7.0,9.46,4.587497,30.59,2.0
61.0,-13.0,7.0,3.58,4.592614,30.59,2.0
61.0,-13.0,7.0,-5.37,4.588776,30.59,2.0
61.0,-13.0,7.0,-18.44,4.593893,30.63,2.0
62.0,-12.0,7.0,2.01,4.583659,30.63,2.0
61.0,-13.0,7.0,5.87,4.596452,30.63,2.0
62.0,-13.0,7.0,-0.23,4.596452,30.63,2.0
61.0,-12.0,7.0,-16.41,4.597731,30.61,2.0
61.0,-13.0,7.0,3.48,4.595172,30.61,2.0
61.0,-13.0,7.0,10.72,4.597731,30.61,2.0
61.0,-13.0,7.0,-7.84,4.596452,30.61,2.0
61.0,-13.0,7.0,-22.22,4.596452,30.63,2.0
61.0,-13.0,7.0,7.3,4.595172,30.63,2.0
62.0,-13.0,7.0,3.77,4.59901,30.63,2.0
61.0,-13.0,7.0,-2.18,4.597731,30.63,2.0
61.0,-13.0,7.0,-7.29,4.593893,30.63,2.0
61.0,-13.0,7.0,12.27,4.59901,30.63,2.0
61.0,-13.0,7.0,3.65,4.600289,30.63,2.0
61.0,-13.0,7.0,-10.79,4.596452,30.63,2.0
61.0,-13.0,7.0,9.42,4.601569,30.63,2.0
61.0,-13.0,7.0,6.26,4.59901,30.63,2.0
61.0,-13.0,7.0,-9.76,4.604127,30.63,2.0
61.0,-13.0,7.0,0.97,4.601569,30.63,2.0
61.0,-14.0,7.0,6.82,4.605406,30.63,2.0
61.0,-13.0,7.0,-2.77,4.601569,30.63,2.0
61.0,-13.0,7.0,-4.79,4.605406,30.63,2.0
61.0,-13.0,7.0,5.89,4.595172,30.63,2.0
61.0,-13.0,7.0,-2.59,4.609244,30.65,2.0
61.0,-13.0,7.0,3.04,4.607965,30.65,2.0
61.0,-13.0,7.0,4.54,4.607965,30.65,2.0
61.0,-13.0,7.0,-2.76,4.602848,30.65,2.0
61.0,-13.0,7.0,12.89,4.607965,30.65,2.0
61.0,-13.0,7.0,7.14,4.604127,30.65,2.0
61.0,-13.0,7.0,-12.59,4.607965,30.65,2.0
61.0,-13.0,7.0,15.47,4.611803,30.65,2.0
61.0,-13.0,7.0,10.72,4.611803,30.65,2.0
61.0,-13.0,7.0,-0.6,4.607965,30.65,2.0
61.0,-13.0,7.0,-9.32,4.602848,30.65,2.0
61.0,-13.0,7.0,-16.48,4.606686,30.65,2.0
61.0,-13.0,7.0,8.93,4.607965,30.69,2.0
61.0,-13.0,7.0,7.52,4.605406,30.69,2.0
61.0,-13.0,7.0,-1.44,4.609244,30.69,2.0
61.0,-13.0,7.0,-8.95,4.605406,30.69,2.0
61.0,-13.0,7.0,-2.36,4.609244,30.69,2.0
61.0,-13.0,7.0,5.36,4.606686,30.69,2.0
61.0,-13.0,7.0,1.57,4.606686,30.69,2.0
61.0,-13.0,7.0,-3.16,4.602848,30.69,2.0
61.0,-13.0,7.0,-12.37,4.606686,30.69,2.0
61.0,-13.0,7.0,6.31,4.596452,30.69,2.0
61.0,-13.0,7.0,7.87,4.607965,30.69,2.0
61.0,-13.0,7.0,-3.35,4.604127,30.69,2.0
61.0,-13.0,7.0,-6.02,4.606686,30.69,2.0
61.0,-12.0,7.0,-1.46,4.609244,30.69,2.0
61.0,-12.0,7.0,4.84,4.609244,30.69,2.0
61.0,-12.0,7.0,0.56,4.606686,30.69,2.0
62.0,-12.0,7.0,-3.83,4.610523,30.69,2.0
61.0,-12.0,7.0,-13.6,4.606686,30.69,2.0
61.0,-13.0,7.0,4.8,4.600289,30.69,2.0
61.0,-12.0,7.0,6.64,4.606686,30.69,2.0
61.0,-13.0,7.0,-2.31,4.602848,30.73,2.0
61.0,-13.0,7.0,-9.86,4.606686,30.73,2.0
61.0,-12.0,7.0,9.12,4.609244,30.73,2.0
61.0,-13.0,7.0,10.06,4.604127,30.73,2.0
61.0,-13.0,7.0,-2.11,4.606686,30.71,2.0
61.0,-13.0,7.0,-12.26,4.605406,30.71,2.0
61.0,-13.0,7.0,11.46,4.609244,30.71,2.0
61.0,-13.0,7.0,8.94,4.606686,30.71,2.0
61.0,-13.0,7.0,-4.63,4.610523,30.69,2.0
61.0,-14.0,7.0,-6.58,4.611803,30.69,2.0
61.0,-13.0,7.0,4.31,4.611803,30.69,2.0
61.0,-13.0,7.0,-1.69,4.601569,30.69,2.0
61.0,-14.0,7.0,-17.28,4.613082,30.69,2.0
61.0,-14.0,7.0,5.78,4.607965,30.69,2.0
61.0,-13.0,7.0,2.93,4.614361,30.69,2.0
61.0,-14.0,7.0,-13.92,4.607965,30.69,2.0
61.0,-14.0,7.0,10.18,4.613082,30.69,2.0
61.0,-14.0,7.0,3.99,4.611803,30.69,2.0
61.0,-13.0,7.0,-11.18,4.588776,30.69,2.0
61.0,-13.0,7.0,7.62,4.606686,30.69,2.0
61.0,-13.0,7.0,-1.27,4.607965,30.71,2.0
61.0,-13.0,7.0,8.14,4.604127,30.71,2.0
61.0,-13.0,7.0,4.78,4.601569,30.71,2.0
61.0,-13.0,7.0,-4.92,4.605406,30.71,2.0
61.0,-13.0,7.0,4.26,4.607965,30.71,2.0
61.0,-13.0,7.0,6.65,4.605406,30.71,2.0
61.0,-13.0,7.0,6.22,4.609244,30.71,2.0
61.0,-13.0,7.0,0.51,4.605406,30.71,2.0
61.0,-13.0,8.0,-12.66,4.609244,30.73,2.0
61.0,-13.0,7.0,7.0,4.605406,30.73,2.0
61.0,-13.0,7.0,7.84,4.613082,30.73,2.0
61.0,-13.0,7.0,1.65,4.604127,30.73,2.0
61.0,-13.0,7.0,-2.46,4.609244,30.73,2.0
61.0,-13.0,7.0,-13.84,4.602848,30.73,2.0
61.0,-13.0,7.0,9.42,4.611803,30.73,2.0
61.0,-13.0,7.0,6.68,4.606686,30.73,2.0
61.0,-13.0,7.0,-1.39,4.611803,30.73,2.0
61.0,-13.0,7.0,-7.55,4.606686,30.73,2.0
61.0,-12.0,7.0,-2.36,4.610523,30.73,2.0
61.0,-13.0,7.0,7.12,4.607965,30.73,2.0
61.0,-12.0,7.0,1.63,4.613082,30.73,2.0
61.0,-13.0,7.0,-7.38,4.609244,30.73,2.0
61.0,-12.0,7.0,-16.62,4.610523,30.73,2.0
61.0,-12.0,7.0,9.74,4.606686,30.73,2.0
61.0,-13.0,7.0,6.65,4.604127,30.73,2.0
61.0,-12.0,7.0,-3.78,4.606686,30.73,2.0
61.0,-12.0,7.0,-12.8,4.610523,30.73,2.0
61.0,-12.0,7.0,8.06,4.606686,30.73,2.0
61.0,-12.0,7.0,6.61,4.613082,30.75,2.0
61.0,-12.0,7.0,-3.03,4.609244,30.75,2.0
61.0,-12.0,7.0,-17.11,4.613082,30.75,2.0
61.0,-13.0,7.0,8.12,4.610523,30.75,2.0
61.0,-13.0,7.0,7.3,4.615641,30.73,2.0
61.0,-13.0,7.0,-12.16,4.61692,30.73,2.0
62.0,-13.0,7.0,12.21,4.61692,30.73,2.0
61.0,-13.0,7.0,3.29,4.610523,30.73,2.0
61.0,-13.0,7.0,-12.46,4.618199,30.77,2.0
61.0,-13.0,7.0,12.78,4.618199,30.77,2.0
61.0,-13.0,7.0,5.34,4.620758,30.77,2.0
61.0,-13.0,7.0,-8.74,4.610523,30.77,2.0
61.0,-13.0,7.0,10.54,4.622037,30.79,2.0
61.0,-14.0,7.0,4.46,4.613082,30.79,2.0
61.0,-14.0,7.0,-13.48,4.624595,30.79,2.0
61.0,-14.0,7.0,8.36,4.620758,30.79,2.0
61.0,-13.0,7.0,-1.56,4.628433,30.79,2.0
61.0,-13.0,7.0,-4.7,4.618199,30.79,2.0
61.0,-13.0,7.0,3.82,4.620758,30.79,2.0
61.0,-13.0,8.0,-1.28,4.618199,30.79,2.0
61.0,-13.0,8.0,2.34,4.622037,30.79,2.0
61.0,-13.0,7.0,9.1,4.618199,30.79,2.0
61.0,-13.0,7.0,7.27,4.628433,30.79,2.0
61.0,-13.0,7.0,-6.95,4.61692,30.79,2.0
61.0,-13.0,7.0,-23.9,4.629712,30.79,2.0
61.0,-13.0,7.0,10.86,4.619478,30.79,2.0
0.0,63.0,-22.0,-83.73,0.885577,32.11,2.0
-5.0,58.0,-19.0,-49.29,0.889415,32.11,2.0
5.0,60.0,-23.0,36.56,0.889415,32.11,2.0
3.0,58.0,-29.0,19.36,0.893253,32.11,2.0
8.0,56.0,-30.0,8.86,0.894532,32.13,2.0
9.0,55.0,-32.0,46.17,0.895811,32.13,2.0
8.0,54.0,-32.0,56.55,0.908604,32.13,2.0
8.0,55.0,-33.0,18.09,0.915,32.13,2.0
6.0,54.0,-33.0,-35.88,0.927793,32.15,2.0
-1.0,59.0,-30.0,-53.52,0.927793,32.15,2.0
0.0,57.0,-28.0,0.84,0.93163,32.15,2.0
1.0,58.0,-28.0,-10.45,0.93291,32.15,2.0
1.0,57.0,-29.0,-41.8,0.930351,32.13,2.0
4.0,56.0,-27.0,-3.45,0.929072,32.13,2.0
5.0,68.0,-23.0,28.16,0.926513,32.13,2.0
10.0,52.0,-28.0,9.79,0.921396,32.13,2.0
4.0,54.0,-29.0,19.63,0.916279,32.13,2.0
7.0,60.0,-26.0,11.87,0.918838,32.13,2.0
11.0,56.0,-25.0,48.17,0.918838,32.13,2.0
11.0,57.0,-27.0,31.54,0.923955,32.13,2.0
11.0,58.0,-26.0,-58.62,0.93163,32.13,2.0
11.0,58.0,-24.0,-19.83,0.930351,32.13,2.0
12.0,59.0,-23.0,3.76,0.936747,32.13,2.0
11.0,59.0,-23.0,-29.47,0.958495,32.13,2.0
12.0,60.0,-23.0,93.68,0.978963,32.13,2.0
12.0,59.0,-22.0,-85.43,1.012223,32.13,2.0
11.0,58.0,-22.0,-30.72,1.036529,32.13,2.0
9.0,59.0,-21.0,-5.33,1.045484,32.13,2.0
10.0,60.0,-22.0,-30.19,1.046763,32.15,2.0
11.0,59.0,-21.0,1.52,1.060835,32.15,2.0
12.0,59.0,-21.0,25.97,1.065952,32.15,2.0
13.0,59.0,-20.0,122.61,1.055718,32.15,2.0
13.0,59.0,-22.0,60.62,1.049322,32.16,2.0
11.0,58.0,-22.0,-81.72,1.044204,32.16,2.0
17.0,57.0,-23.0,-35.73,1.037808,32.16,2.0
18.0,57.0,-23.0,-36.87,1.044204,32.16,2.0
15.0,58.0,-22.0,-44.15,1.042925,32.16,2.0
14.0,58.0,-26.0,-18.17,1.026295,32.16,2.0
15.0,58.0,-23.0,-57.57,1.01862,32.16,2.0
16.0,58.0,-22.0,9.49,1.016061,32.16,2.0
16.0,58.0,-23.0,77.41,1.01862,32.15,2.0
13.0,59.0,-22.0,29.07,1.012223,32.15,2.0
15.0,58.0,-21.0,-90.83,1.004548,32.15,2.0
14.0,58.0,-20.0,-50.24,1.005827,32.15,2.0
16.0,59.0,-24.0,75.05,1.007106,32.15,2.0
14.0,58.0,-24.0,11.12,1.004548,32.15,2.0
16.0,58.0,-19.0,14.15,1.004548,32.15,2.0
15.0,58.0,-26.0,46.53,1.005827,32.15,2.0
14.0,58.0,-24.0,44.17,1.005827,32.15,2.0
15.0,58.0,-20.0,31.49,1.010944,32.15,2.0
17.0,57.0,-22.0,1.62,1.023736,32.15,2.0
17.0,57.0,-23.0,9.42,1.039088,32.15,2.0
16.0,57.0,-23.0,-139.61,1.036529,32.16,2.0
16.0,57.0,-22.0,-72.79,1.046763,32.16,2.0
17.0,58.0,-21.0,125.62,1.041646,32.16,2.0
15.0,58.0,-20.0,36.9,1.040367,32.16,2.0
14.0,60.0,-21.0,17.15,1.040367,32.15,2.0
11.0,59.0,-20.0,-1.41,1.028854,32.15,2.0
11.0,59.0,-21.0,-89.78,1.019899,32.15,2.0
12.0,59.0,-22.0,-8.18,1.010944,32.15,2.0
11.0,59.0,-22.0,119.69,1.005827,32.16,2.0
11.0,58.0,-23.0,125.54,1.003268,32.16,2.0
11.0,58.0,-24.0,-90.5,0.999431,32.16,2.0
12.0,58.0,-23.0,-60.92,0.998151,32.16,2.0
11.0,59.0,-23.0,-37.11,0.996872,32.15,2.0
11.0,58.0,-23.0,-0.65,0.995593,32.15,2.0
11.0,58.0,-23.0,5.04,0.994314,32.15,2.0
11.0,58.0,-23.0,-22.67,0.993034,32.15,2.0
11.0,58.0,-23.0,13.82,0.994314,32.18,2.0
11.0,58.0,-23.0,9.83,0.990476,32.18,2.0
11.0,58.0,-25.0,11.81,0.986638,32.18,2.0
12.0,57.0,-26.0,11.52,0.98408,32.18,2.0
51.0,15.0,35.0,-72.59,0.286819,32.03,2.0
53.0,14.0,33.0,91.28,0.286819,32.03,2.0
49.0,16.0,33.0,5.85,0.286819,32.03,2.0
53.0,12.0,33.0,-110.13,0.285539,32.03,2.0
52.0,14.0,34.0,67.68,0.290656,32.03,2.0
51.0,13.0,33.0,38.58,0.286819,32.03,2.0
50.0,14.0,36.0,-57.37,0.28426,32.03,2.0
49.0,13.0,36.0,53.94,0.28426,32.03,2.0
49.0,14.0,37.0,17.64,0.289377,32.03,2.0
49.0,13.0,37.0,-109.15,0.285539,32.03,2.0
49.0,14.0,37.0,-102.11,0.28426,32.03,2.0
50.0,13.0,37.0,132.06,0.282981,32.03,2.0
49.0,14.0,37.0,24.04,0.282981,32.03,2.0
49.0,13.0,37.0,-147.92,0.282981,32.03,2.0
49.0,14.0,38.0,-70.94,0.281702,32.03,2.0
49.0,13.0,37.0,-70.23,0.281702,32.0,2.0
50.0,13.0,37.0,58.31,0.28426,32.0,2.0
49.0,13.0,37.0,-153.01,0.28426,32.0,2.0
50.0,14.0,37.0,47.75,0.28426,32.0,2.0
49.0,14.0,37.0,20.01,0.28426,32.0,2.0
51.0,14.0,36.0,-43.81,0.28426,32.0,2.0
50.0,14.0,36.0,43.98,0.28426,32.0,2.0
50.0,13.0,36.0,31.37,0.282981,32.03,2.0
51.0,13.0,36.0,-29.77,0.282981,32.03,2.0
50.0,13.0,36.0,-71.06,0.282981,32.03,2.0
50.0,13.0,36.0,63.31,0.282981,32.03,2.0
50.0,13.0,36.0,71.2,0.282981,32.03,2.0
50.0,13.0,35.0,13.98,0.282981,32.03,2.0
50.0,13.0,36.0,23.44,0.281702,32.03,2.0
50.0,14.0,36.0,-17.89,0.28426,32.03,2.0
50.0,13.0,36.0,-49.05,0.282981,32.03,2.0
50.0,13.0,36.0,-123.03,0.28426,32.03,2.0
50.0,14.0,36.0,6.06,0.282981,32.03,2.0
50.0,13.0,35.0,35.74,0.281702,32.03,2.0
50.0,13.0,36.0,-26.91,0.281702,32.03,2.0
50.0,13.0,36.0,34.16,0.282981,32.03,2.0
50.0,14.0,35.0,46.1,0.281702,32.03,2.0
50.0,14.0,36.0,-18.02,0.282981,32.03,2.0
50.0,14.0,36.0,-68.48,0.282981,32.0,2.0
50.0,14.0,36.0,28.48,0.282981,32.0,2.0
50.0,14.0,35.0,24.36,0.282981,32.0,2.0
50.0,14.0,36.0,-16.76,0.281702,32.0,2.0
50.0,14.0,36.0,10.36,0.282981,32.03,2.0
50.0,14.0,36.0,82.07,0.277864,32.03,2.0
50.0,14.0,36.0,-54.22,0.28426,32.03,2.0
51.0,13.0,36.0,-177.66,0.281702,32.03,2.0
51.0,13.0,35.0,62.36,0.281702,32.0,2.0
50.0,14.0,35.0,122.45,0.282981,32.0,2.0
50.0,14.0,36.0,-104.77,0.282981,32.0,2.0
51.0,14.0,35.0,-142.84,0.282981,32.0,2.0
51.0,14.0,35.0,63.76,0.281702,32.03,2.0
50.0,14.0,35.0,152.77,0.282981,32.03,2.0
50.0,14.0,35.0,83.09,0.282981,32.03,2.0
51.0,13.0,35.0,-24.4,0.282981,32.03,2.0
50.0,14.0,35.0,-60.93,0.281702,32.0,2.0
50.0,14.0,35.0,-26.82,0.28426,32.0,2.0
50.0,14.0,35.0,35.36,0.271468,32.0,2.0
50.0,14.0,35.0,13.24,0.281702,32.0,2.0
50.0,14.0,35.0,-35.65,0.277864,32.03,2.0
50.0,14.0,35.0,-26.45,0.282981,32.03,2.0
50.0,14.0,36.0,33.76,0.279143,32.03,2.0
51.0,14.0,35.0,17.85,0.280422,32.03,2.0
50.0,14.0,35.0,-20.37,0.280422,32.0,2.0
50.0,14.0,35.0,-36.61,0.280422,32.0,2.0
50.0,14.0,35.0,25.69,0.281702,32.0,2.0
51.0,14.0,36.0,12.26,0.280422,32.0,2.0
50.0,14.0,36.0,-23.72,0.280422,32.0,2.0
50.0,14.0,35.0,-23.26,0.279143,32.0,2.0
50.0,14.0,36.0,17.62,0.281702,32.0,2.0
50.0,13.0,35.0,-1.85,0.279143,32.0,2.0
51.0,14.0,35.0,-40.76,0.280422,32.0,2.0
50.0,14.0,35.0,19.32,0.280422,32.0,2.0
50.0,14.0,35.0,15.59,0.281702,32.0,2.0
50.0,13.0,35.0,-34.84,0.280422,32.0,2.0
50.0,13.0,35.0,23.63,0.281702,32.0,2.0
